SystemCodeNumber_BHMBCCMKT01,SystemCodeNumber_BHMBCCTHL01,SystemCodeNumber_BHMEURBRD01,SystemCodeNumber_BHMMBMMBX01,SystemCodeNumber_BHMNCPHST01,SystemCodeNumber_BHMNCPNST01,SystemCodeNumber_Broad Street,SystemCodeNumber_Others-CCCPS105a,SystemCodeNumber_Others-CCCPS119a,SystemCodeNumber_Others-CCCPS135a,SystemCodeNumber_Others-CCCPS202,SystemCodeNumber_Others-CCCPS8,SystemCodeNumber_Others-CCCPS98,SystemCodeNumber_Shopping,TrafficConditionNearby,Capacity,Occupancy,VehicleType,QueueLength,IsSpecialDay,Month,Date,Hour,Minute,Price
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,358.0,1.0,2.0,0.0,11.0,12.0,16.0,34.0,100.99
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,260.0,1.0,2.0,0.0,11.0,12.0,16.0,34.0,102.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1424.0,0.0,2.0,0.0,11.0,12.0,16.0,34.0,39.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,421.0,0.0,2.0,0.0,11.0,12.0,16.0,34.0,40.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,1420.0,1.0,3.0,0.0,11.0,12.0,16.0,34.0,102.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,949.0,1.0,2.0,0.0,11.0,12.0,16.0,34.0,103.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,843.0,1.0,3.0,0.0,11.0,12.0,16.0,34.0,104.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,1029.0,3.0,2.0,0.0,11.0,12.0,16.0,34.0,28.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,834.0,3.0,2.0,0.0,11.0,12.0,16.0,34.0,29.49
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,270.0,1.0,3.0,1.0,11.0,13.0,7.0,47.0,5.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,96.0,0.0,2.0,1.0,11.0,13.0,7.0,53.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,23.0,1.0,1.0,1.0,11.0,13.0,8.0,0.0,7.34
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,90.0,1.0,2.0,1.0,11.0,13.0,8.0,0.0,7.51
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,31.0,1.0,2.0,1.0,11.0,13.0,8.0,0.0,8.48
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,170.0,1.0,2.0,1.0,11.0,13.0,8.0,0.0,8.76
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,48.0,1.0,2.0,1.0,11.0,13.0,8.0,0.0,9.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,538.0,1.0,3.0,1.0,11.0,13.0,8.0,0.0,10.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,103.0,0.0,1.0,1.0,11.0,13.0,8.0,0.0,3.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,572.0,1.0,3.0,1.0,11.0,13.0,8.0,0.0,11.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,408.0,1.0,3.0,1.0,11.0,13.0,8.0,0.0,11.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,368.0,1.0,3.0,1.0,11.0,13.0,8.0,0.0,12.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,453.0,2.0,2.0,1.0,11.0,13.0,8.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,292.0,0.0,3.0,1.0,11.0,13.0,8.0,0.0,3.49
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,24.0,1.0,2.0,1.0,11.0,13.0,8.0,27.0,13.59
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,95.0,0.0,2.0,1.0,11.0,13.0,8.0,27.0,4.13
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,31.0,1.0,2.0,1.0,11.0,13.0,8.0,27.0,13.76
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,176.0,0.0,3.0,1.0,11.0,13.0,8.0,27.0,5.16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,96.0,1.0,1.0,1.0,11.0,13.0,8.0,27.0,14.04
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,268.0,2.0,2.0,1.0,11.0,13.0,8.0,27.0,2.61
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,48.0,1.0,3.0,1.0,11.0,13.0,8.0,27.0,14.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,547.0,3.0,3.0,1.0,11.0,13.0,8.0,27.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,114.0,0.0,2.0,1.0,11.0,13.0,8.0,27.0,6.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,578.0,2.0,3.0,1.0,11.0,13.0,8.0,27.0,4.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,411.0,1.0,3.0,1.0,11.0,13.0,8.0,27.0,14.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,371.0,0.0,3.0,1.0,11.0,13.0,8.0,27.0,6.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,463.0,1.0,3.0,1.0,11.0,13.0,8.0,27.0,15.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,291.0,0.0,3.0,1.0,11.0,13.0,8.0,27.0,7.39
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,27.0,2.0,2.0,1.0,11.0,13.0,9.0,0.0,5.56
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,106.0,1.0,3.0,1.0,11.0,13.0,9.0,0.0,15.73
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,33.0,0.0,2.0,1.0,11.0,13.0,9.0,0.0,8.03
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,183.0,2.0,3.0,1.0,11.0,13.0,9.0,0.0,5.76
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,99.0,1.0,3.0,1.0,11.0,13.0,9.0,0.0,16.88
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,264.0,1.0,3.0,1.0,11.0,13.0,9.0,0.0,17.22
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,51.0,1.0,2.0,1.0,11.0,13.0,9.0,0.0,19.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,561.0,1.0,4.0,1.0,11.0,13.0,9.0,0.0,19.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,126.0,1.0,3.0,1.0,11.0,13.0,9.0,0.0,20.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,594.0,1.0,4.0,1.0,11.0,13.0,9.0,0.0,21.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,421.0,0.0,3.0,1.0,11.0,13.0,9.0,0.0,8.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,378.0,1.0,3.0,1.0,11.0,13.0,9.0,0.0,21.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,467.0,0.0,4.0,1.0,11.0,13.0,9.0,0.0,8.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,298.0,0.0,3.0,1.0,11.0,13.0,9.0,0.0,9.51
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,28.0,3.0,2.0,1.0,11.0,13.0,9.0,34.0,11.14
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,124.0,0.0,2.0,1.0,11.0,13.0,9.0,34.0,10.16
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,36.0,0.0,3.0,1.0,11.0,13.0,9.0,34.0,11.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,188.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,23.03
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,132.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,24.18
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,265.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,24.64
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,56.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,26.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,588.0,1.0,4.0,1.0,11.0,13.0,9.0,34.0,27.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,152.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,28.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,630.0,1.0,3.0,1.0,11.0,13.0,9.0,34.0,28.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,445.0,2.0,3.0,1.0,11.0,13.0,9.0,34.0,6.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,400.0,0.0,4.0,1.0,11.0,13.0,9.0,34.0,11.77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,481.0,0.0,4.0,1.0,11.0,13.0,9.0,34.0,13.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,333.0,0.0,4.0,1.0,11.0,13.0,9.0,34.0,13.69
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,263.0,3.0,3.0,1.0,11.0,13.0,9.0,47.0,11.35
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,32.0,1.0,3.0,1.0,11.0,13.0,10.0,0.0,29.21
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,162.0,0.0,5.0,1.0,11.0,13.0,10.0,0.0,14.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,36.0,3.0,3.0,1.0,11.0,13.0,10.0,0.0,13.62
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,211.0,1.0,4.0,1.0,11.0,13.0,10.0,0.0,29.44
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,144.0,1.0,4.0,1.0,11.0,13.0,10.0,0.0,30.73
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,56.0,0.0,3.0,1.0,11.0,13.0,10.0,0.0,15.77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,644.0,1.0,5.0,1.0,11.0,13.0,10.0,0.0,31.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,217.0,0.0,5.0,1.0,11.0,13.0,10.0,0.0,16.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,665.0,3.0,5.0,1.0,11.0,13.0,10.0,0.0,13.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,477.0,1.0,5.0,1.0,11.0,13.0,10.0,0.0,32.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,433.0,0.0,4.0,1.0,11.0,13.0,10.0,0.0,16.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,525.0,1.0,5.0,1.0,11.0,13.0,10.0,0.0,33.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,354.0,0.0,5.0,1.0,11.0,13.0,10.0,0.0,17.75
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,46.0,2.0,4.0,1.0,11.0,13.0,10.0,33.0,7.51
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,212.0,1.0,5.0,1.0,11.0,13.0,10.0,33.0,33.97
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,57.0,1.0,3.0,1.0,11.0,13.0,10.0,33.0,35.89
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,687.0,221.0,1.0,5.0,1.0,11.0,13.0,10.0,33.0,36.31
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,157.0,1.0,4.0,1.0,11.0,13.0,10.0,33.0,37.44
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,252.0,0.0,5.0,1.0,11.0,13.0,10.0,33.0,18.53
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,79.0,1.0,4.0,1.0,11.0,13.0,10.0,33.0,37.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,709.0,1.0,7.0,1.0,11.0,13.0,10.0,33.0,38.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,296.0,1.0,5.0,1.0,11.0,13.0,10.0,33.0,39.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,722.0,1.0,6.0,1.0,11.0,13.0,10.0,33.0,39.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,543.0,1.0,6.0,1.0,11.0,13.0,10.0,33.0,40.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,488.0,1.0,6.0,1.0,11.0,13.0,10.0,33.0,41.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3103.0,557.0,2.0,9.0,1.0,11.0,13.0,10.0,33.0,7.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1920.0,381.0,1.0,8.0,1.0,11.0,13.0,10.0,33.0,42.49
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,69.0,2.0,5.0,1.0,11.0,13.0,11.0,0.0,8.29
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,257.0,1.0,6.0,1.0,11.0,13.0,11.0,0.0,43.05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,64.0,1.0,5.0,1.0,11.0,13.0,11.0,0.0,45.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,687.0,229.0,1.0,6.0,1.0,11.0,13.0,11.0,0.0,45.85
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,162.0,1.0,6.0,1.0,11.0,13.0,11.0,0.0,47.02
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,241.0,1.0,7.0,1.0,11.0,13.0,11.0,0.0,47.49
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,85.0,1.0,6.0,1.0,11.0,13.0,11.0,0.0,49.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,776.0,0.0,8.0,1.0,11.0,13.0,11.0,0.0,20.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,368.0,1.0,7.0,1.0,11.0,13.0,11.0,0.0,49.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,792.0,1.0,8.0,1.0,11.0,13.0,11.0,0.0,50.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,583.0,1.0,8.0,1.0,11.0,13.0,11.0,0.0,50.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,547.0,0.0,8.0,1.0,11.0,13.0,11.0,0.0,21.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,581.0,0.0,7.0,1.0,11.0,13.0,11.0,0.0,23.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,406.0,1.0,8.0,1.0,11.0,13.0,11.0,0.0,51.53
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,95.0,0.0,6.0,1.0,11.0,13.0,11.0,27.0,23.8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,387.0,296.0,1.0,10.0,1.0,11.0,13.0,11.0,27.0,52.27
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,70.0,2.0,5.0,1.0,11.0,13.0,11.0,27.0,8.71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,687.0,235.0,1.0,6.0,1.0,11.0,13.0,11.0,27.0,54.41
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,226.0,0.0,7.0,1.0,11.0,13.0,11.0,27.0,24.38
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,229.0,1.0,6.0,1.0,11.0,13.0,11.0,27.0,55.61
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,87.0,1.0,5.0,1.0,11.0,13.0,11.0,27.0,57.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,819.0,0.0,8.0,1.0,11.0,13.0,11.0,27.0,25.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,425.0,1.0,7.0,1.0,11.0,13.0,11.0,27.0,57.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3883.0,902.0,2.0,11.0,1.0,11.0,13.0,11.0,27.0,9.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,612.0,3.0,8.0,1.0,11.0,13.0,11.0,27.0,14.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,584.0,1.0,8.0,1.0,11.0,13.0,11.0,27.0,58.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,593.0,1.0,8.0,1.0,11.0,13.0,11.0,27.0,59.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,477.0,3.0,7.0,1.0,11.0,13.0,11.0,27.0,15.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,577.0,128.0,2.0,9.0,1.0,11.0,13.0,12.0,0.0,9.88
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,387.0,338.0,0.0,10.0,1.0,11.0,13.0,12.0,0.0,26.46
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,470.0,77.0,1.0,8.0,1.0,11.0,13.0,12.0,0.0,60.45
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,687.0,229.0,1.0,10.0,1.0,11.0,13.0,12.0,0.0,60.91
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1200.0,256.0,2.0,10.0,1.0,11.0,13.0,12.0,0.0,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,485.0,211.0,1.0,10.0,1.0,11.0,13.0,12.0,0.0,61.84
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,690.0,88.0,1.0,8.0,1.0,11.0,13.0,12.0,0.0,63.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,861.0,0.0,13.0,1.0,11.0,13.0,12.0,0.0,28.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2803.0,473.0,1.0,12.0,1.0,11.0,13.0,12.0,0.0,63.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3883.0,988.0,2.0,13.0,1.0,11.0,13.0,12.0,0.0,11.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2937.0,637.0,3.0,12.0,1.0,11.0,13.0,12.0,0.0,16.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1322.0,632.0,1.0,12.0,1.0,11.0,13.0,12.0,0.0,63.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3103.0,575.0,1.0,12.0,1.0,11.0,13.0,12.0,0.0,65.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1920.0,532.0,2.0,12.0,1.0,11.0,13.0,12.0,0.0,11.81
